KOR_1,KOR_18,KOR_2,KOR_3,KOR_4,KOR_5,KOR_6,KOR_7,KOR_8,KOR_9,CPI_China,CPI_Euro,CPI_G20,CPI_G7,CPI_OECD,China_exports,China_imports,China_trade_balance,Euro_Composite_business_confidence,Euro_Composite_consumer_confidence,G20_Composite_business_confidence,G20_Composite_consumer_confidence,G20_Composite_leading_indicator,G20_exports,G20_imports,G20_trade_balance,G7_Composite_business_confidence,G7_Composite_consumer_confidence,G7_Composite_leading_indicator,G7_exports,G7_imports,G7_trade_balance,OECD_Composite_business_confidence,OECD_Composite_consumer_confidence,OECD_exports,OECD_imports,OECD_trade_balance,WGS10YR,WTB1YR,WTB6MS,WCURRNS,WDDNS,MORTGAGE30US,FF,WPCREDIT,WPRIME,CURRCIR,EXPINF1YR,EXPINF2YR,EXPINF30YR,IRLTLT01USM156N,LNU02000000,LNU02300000,REAINTRATREARAT10Y,REAINTRATREARAT1YE,UNRATENSA,DEXKOUS,DJIA,NASDAQCOM,KOR_10,KOR_11,KOR_12,KOR_13,KOR_14,KOR_15,KOR_16,KOR_17
209675.1067,23.41966667,26147.61333,958045.13,23.82566667,25.02966667,22.28333333,22.60533333,23.21223333,23.21223333,25.94666667,24.521,26.44397,24.93801333,25.46509,51.64539333,42.7959,8.849498,23.242303,23.59527333,23.03243367,23.68930667,23.13547133,286.2447,284.8797,1.365101733,23.17582633,23.52564667,23.09185667,112.8578033,126.60739,-13.749582,23.22378333,23.49930333,213.3718067,222.47358,-9.101780333,1.87,1.52,1.55,1703.7,1458.1,3.75,1.55,2.25,4.75,416.6402333,0.39603662,0.375573403,0.482003037,0.422333333,37087.16667,14.25666667,0.10117611,-0.05214692,0.77,1166.34,27815.4825,8497.01,2127.562,650.33,1.498,1.53,1.4742,1.55,1.4296,1.25
209675.1067,23.41966667,26147.61333,958045.13,23.82566667,25.02966667,22.28333333,22.60533333,23.21223333,23.21223333,25.94666667,24.521,26.44397,24.93801333,25.46509,51.64539333,42.7959,8.849498,23.242303,23.59527333,23.03243367,23.68930667,23.13547133,286.2447,284.8797,1.365101733,23.17582633,23.52564667,23.09185667,112.8578033,126.60739,-13.749582,23.22378333,23.49930333,213.3718067,222.47358,-9.101780333,1.77,1.51,1.54,1702.6,1500.3,3.66,1.55,2.25,4.75,416.6402333,0.39603662,0.375573403,0.482003037,0.422333333,37087.16667,14.25666667,0.10117611,-0.05214692,0.77,1171.146,27886.648,8534.684,2115.852,643.91,1.516,1.53,1.4442,1.5326,1.416,1.25
209627.9232,23.32077419,26075.11097,954133.9174,23.73877419,24.96980645,22.18064516,22.5943871,23.11294194,23.11294194,25.82709677,24.41864516,26.33189548,24.82414323,25.35158774,51.95353161,42.84533871,9.108198194,23.13923755,23.48564258,22.91687632,23.58313935,23.03003368,284.3283419,282.704471,1.6239572,23.07086594,23.42203677,22.98712387,111.7334148,125.3739265,-13.6405089,23.11845323,23.39434065,211.0102523,220.3498335,-9.339587613,1.76,1.55,1.58,1704.0,1632.1,3.68,1.55,2.25,4.75,414.9995548,0.394420747,0.37455607,0.480526589,0.422,36902.03226,14.18451613,0.10331157,-0.054028721,0.769677419,1176.725,28100.89,8662.7675,2077.494,627.01,1.52,1.53,1.4288,1.5118,1.3858,1.25
209344.8226,22.72741935,25640.09677,930666.6419,23.21741935,24.61064516,21.56451613,22.52870968,22.51719355,22.51719355,25.10967742,23.80451613,25.65944839,24.14092258,24.67057419,53.80236129,43.14197097,10.66039935,22.52084484,22.82785806,22.22353226,22.94613548,22.39740774,272.8301935,269.6530968,3.17709,22.44110355,22.80037742,22.3587271,104.9870839,117.9731452,-12.98607032,22.48647258,22.76456452,196.8409258,207.6073548,-10.76643129,1.79,1.53,1.53,1709.0,1707.6,3.68,1.56,2.25,4.75,405.1554839,0.38472551,0.368452068,0.471667903,0.42,35791.22581,13.7516129,0.116124332,-0.065319529,0.767741935,1189.338,27725.696,8576.506,2119.974,632.898,1.512,1.53,1.3934,1.4824,1.3746,1.25
209344.8226,22.72741935,25640.09677,930666.6419,23.21741935,24.61064516,21.56451613,22.52870968,22.51719355,22.51719355,25.10967742,23.80451613,25.65944839,24.14092258,24.67057419,53.80236129,43.14197097,10.66039935,22.52084484,22.82785806,22.22353226,22.94613548,22.39740774,272.8301935,269.6530968,3.17709,22.44110355,22.80037742,22.3587271,104.9870839,117.9731452,-12.98607032,22.48647258,22.76456452,196.8409258,207.6073548,-10.76643129,1.84,1.51,1.53,1708.3,1514.7,3.73,1.55,2.25,4.75,405.1554839,0.38472551,0.368452068,0.471667903,0.42,35791.22581,13.7516129,0.116124332,-0.065319529,0.767741935,1186.208,27994.01,8668.852,2191.866,648.31,1.51,1.53,1.3728,1.459,1.3792,1.25
209344.8226,22.72741935,25640.09677,930666.6419,23.21741935,24.61064516,21.56451613,22.52870968,22.51719355,22.51719355,25.10967742,23.80451613,25.65944839,24.14092258,24.67057419,53.80236129,43.14197097,10.66039935,22.52084484,22.82785806,22.22353226,22.94613548,22.39740774,272.8301935,269.6530968,3.17709,22.44110355,22.80037742,22.3587271,104.9870839,117.9731452,-12.98607032,22.48647258,22.76456452,196.8409258,207.6073548,-10.76643129,1.91,1.49,1.54,1709.2,1555.0,3.73,1.55,2.25,4.75,405.1554839,0.38472551,0.368452068,0.471667903,0.42,35791.22581,13.7516129,0.116124332,-0.065319529,0.767741935,1166.194,28314.876,8855.5,2198.9825,649.96,1.51,1.53,1.37175,1.4665,1.38025,1.25
209344.8226,22.72741935,25640.09677,930666.6419,23.21741935,24.61064516,21.56451613,22.52870968,22.51719355,22.51719355,25.10967742,23.80451613,25.65944839,24.14092258,24.67057419,53.80236129,43.14197097,10.66039935,22.52084484,22.82785806,22.22353226,22.94613548,22.39740774,272.8301935,269.6530968,3.17709,22.44110355,22.80037742,22.3587271,104.9870839,117.9731452,-12.98607032,22.48647258,22.76456452,196.8409258,207.6073548,-10.76643129,1.90,1.49,1.56,1716.0,1701.4,3.74,1.55,2.25,4.75,405.1554839,0.38472551,0.368452068,0.471667903,0.42,35791.22581,13.7516129,0.116124332,-0.065319529,0.767741935,1162.225,28583.4075,8981.885,2183.1,671.26,1.5075,1.53,1.32925,1.4405,1.34825,1.25
212248.9032,22.78709677,26192.85484,935633.4,23.10451613,24.46709677,21.3516129,20.84,22.57703226,22.57703226,25.36774194,23.63516129,25.71535161,24.16540645,24.6988,49.50113548,37.63434194,11.86679613,22.51937548,22.80205161,22.12431452,22.92624839,22.40122387,265.4982581,268.2884194,-2.790116452,22.44816806,22.79290968,22.36379161,102.9318581,120.5313226,-17.59945419,22.47651129,22.75322581,196.959329,212.0514677,-15.09213935,1.88,1.53,1.54,1719.4,1809.7,3.72,1.55,2.25,4.75,405.9174194,0.399777913,0.376693584,0.473387161,0.403870968,35547.67742,13.68709677,0.114645526,-0.11479561,0.864516129,1158.5775,28626.065,9007.8875,2174.952,659.762,1.462,1.466,1.3624,1.4574,1.3352,1.25
213410.5355,22.81096774,26413.95806,937620.1032,23.05935484,24.40967742,21.26645161,20.16451613,22.60096774,22.60096774,25.47096774,23.56741935,25.7377129,24.1752,24.71009032,47.78064516,35.43129032,12.34935484,22.51878774,22.79172903,22.08462742,22.91829355,22.40275032,262.5654839,267.7425484,-5.176999032,22.45099387,22.78992258,22.36581742,102.1097677,121.5545935,-19.44480774,22.47252677,22.74869032,197.0066903,213.8291129,-16.82242258,1.84,1.50,1.52,1717.1,1595.2,3.64,1.55,2.25,4.75,406.2221935,0.405798874,0.37999019,0.474074865,0.397419355,35450.25806,13.66129032,0.114054003,-0.134586042,0.903225806,1164.824,28762.564,9130.314,2239.548,682.404,1.442,1.46,1.4108,1.5308,1.3498,1.25
213410.5355,22.81096774,26413.95806,937620.1032,23.05935484,24.40967742,21.26645161,20.16451613,22.60096774,22.60096774,25.47096774,23.56741935,25.7377129,24.1752,24.71009032,47.78064516,35.43129032,12.34935484,22.51878774,22.79172903,22.08462742,22.91829355,22.40275032,262.5654839,267.7425484,-5.176999032,22.45099387,22.78992258,22.36581742,102.1097677,121.5545935,-19.44480774,22.47252677,22.74869032,197.0066903,213.8291129,-16.82242258,1.82,1.50,1.53,1713.1,1476.9,3.65,1.54,2.25,4.75,406.2221935,0.405798874,0.37999019,0.474074865,0.397419355,35450.25806,13.66129032,0.114054003,-0.134586042,0.903225806,1157.862,29104.536,9306.006,2253.9275,683.4525,1.44,1.46,1.42775,1.546,1.36975,1.25
213410.5355,22.81096774,26413.95806,937620.1032,23.05935484,24.40967742,21.26645161,20.16451613,22.60096774,22.60096774,25.47096774,23.56741935,25.7377129,24.1752,24.71009032,47.78064516,35.43129032,12.34935484,22.51878774,22.79172903,22.08462742,22.91829355,22.40275032,262.5654839,267.7425484,-5.176999032,22.45099387,22.78992258,22.36581742,102.1097677,121.5545935,-19.44480774,22.47252677,22.74869032,197.0066903,213.8291129,-16.82242258,1.75,1.51,1.52,1713.6,1547.0,3.60,1.55,2.25,4.75,406.2221935,0.405798874,0.37999019,0.474074865,0.397419355,35450.25806,13.66129032,0.114054003,-0.134586042,0.903225806,1166.8825,29133.0325,9367.9925,2157.2525,658.4375,1.43,1.4425,1.3215,1.41375,1.302,1.25
218497.4485,23.23768632,27006.37497,957883.6383,23.57786429,24.78375973,21.62894327,20.45494994,23.05113459,23.05113459,26.0349277,24.0442158,26.26590823,24.66597241,25.21279555,39.67248053,35.12371969,4.548760845,22.92175184,23.1999168,22.46571525,23.33378899,22.58517417,258.2156707,266.0890912,-7.873381279,22.87361247,23.20626785,22.80609766,104.8769829,120.63682,-15.75982356,22.88214967,23.16340245,200.3288162,212.5197979,-12.19098503,1.59,1.46,1.53,1712.8,1649.8,3.51,1.55,2.25,4.75,414.0196752,0.403371077,0.378228778,0.47850731,0.387319244,36219.33704,13.95806452,0.103259269,-0.133523997,0.907230256,1182.53,28621.714,9226.804,2176.46,662.946,1.392,1.42,1.304,1.4106,1.2658,1.25
231214.731,24.30448276,28487.41724,1008542.476,24.87413793,25.71896552,22.53517241,21.18103448,24.17655172,24.17655172,27.44482759,25.2362069,27.58639655,25.89290345,26.46955862,19.40206897,34.3547931,-14.95272414,23.92916207,24.22038621,23.41843483,24.37252759,23.04123379,247.3411379,261.9554483,-14.6143369,23.93015897,24.24713103,23.90679828,111.7950207,118.3423862,-6.547363103,23.9062069,24.20018276,208.634131,209.2465103,-0.612391138,1.61,1.45,1.53,1714.4,1739.0,3.45,1.59,2.25,4.75,433.5133793,0.397301583,0.373825248,0.489588424,0.362068966,38142.03448,14.7,0.076272434,-0.130868886,0.917241379,1186.488,28996.114,9468.542,2227.824,684.304,1.356,1.42,1.2994,1.4194,1.2554,1.25
231214.731,24.30448276,28487.41724,1008542.476,24.87413793,25.71896552,22.53517241,21.18103448,24.17655172,24.17655172,27.44482759,25.2362069,27.58639655,25.89290345,26.46955862,19.40206897,34.3547931,-14.95272414,23.92916207,24.22038621,23.41843483,24.37252759,23.04123379,247.3411379,261.9554483,-14.6143369,23.93015897,24.24713103,23.90679828,111.7950207,118.3423862,-6.547363103,23.9062069,24.20018276,208.634131,209.2465103,-0.612391138,1.59,1.44,1.52,1715.8,1483.0,3.47,1.58,2.25,4.75,433.5133793,0.397301583,0.373825248,0.489588424,0.362068966,38142.03448,14.7,0.076272434,-0.130868886,0.917241379,1182.496,29385.194,9687.288,2203.946,681.988,1.326,1.416,1.2582,1.3588,1.2378,1.25
231214.731,24.30448276,28487.41724,1008542.476,24.87413793,25.71896552,22.53517241,21.18103448,24.17655172,24.17655172,27.44482759,25.2362069,27.58639655,25.89290345,26.46955862,19.40206897,34.3547931,-14.95272414,23.92916207,24.22038621,23.41843483,24.37252759,23.04123379,247.3411379,261.9554483,-14.6143369,23.93015897,24.24713103,23.90679828,111.7950207,118.3423862,-6.547363103,23.9062069,24.20018276,208.634131,209.2465103,-0.612391138,1.52,1.43,1.51,1717.6,1494.8,3.49,1.58,2.25,4.75,433.5133793,0.397301583,0.373825248,0.489588424,0.362068966,38142.03448,14.7,0.076272434,-0.130868886,0.917241379,1196.9875,29198.1525,9719.3675,2060.264,639.954,1.276,1.41,1.1486,1.2402,1.1538,1.25
230081.6778,24.05176863,28239.0604,1000394.405,24.59197998,25.29805339,22.36166852,21.48839822,23.94662959,23.94662959,27.14671858,25.02200222,27.32559566,25.6501624,26.22382214,22.60280289,34.77642036,-12.17361682,23.66207518,23.95531878,23.20283123,24.11795083,22.78931445,248.7365284,261.4093704,-12.672855,23.68749515,23.9902713,23.61987299,110.7179551,118.0904633,-7.372506808,23.65265997,23.94345444,207.2981455,208.6444162,-1.346281206,1.29,1.19,1.33,1717.9,1561.0,3.45,1.58,2.25,4.75,430.488574,0.372385307,0.355354477,0.478180085,0.338409344,37698.55951,14.52580645,0.061252582,-0.003972799,0.931368187,1215.702,26635.15,8860.302,2040.294,637.824,1.238,1.404,1.0792,1.17,1.1022,1.25
223283.3581,22.53548387,26748.91935,951505.9806,22.89903226,22.77258065,21.32064516,23.33258065,22.56709677,22.56709677,25.35806452,23.73677419,25.76079032,24.19371613,24.74940323,41.80720645,37.30618387,4.501027097,22.05955387,22.36491419,21.90920968,22.59049032,21.27779839,257.108871,258.1329032,-1.023963613,22.23151226,22.4491129,21.89832129,104.2555613,116.5789258,-12.32336903,22.13137839,22.40308452,199.2822323,205.0318516,-5.749621613,0.96,0.60,0.67,1725.5,1653.7,3.29,1.51,2.18,4.68,412.3397419,0.222887655,0.244529848,0.409730052,0.196451613,35037.70968,13.48064516,-0.028866532,0.757403726,1.016129032,1189.24,26339.53,8793.712,1886.348,583.534,1.208,1.396,1.0834,1.201,1.0648,1.25
223283.3581,22.53548387,26748.91935,951505.9806,22.89903226,22.77258065,21.32064516,23.33258065,22.56709677,22.56709677,25.35806452,23.73677419,25.76079032,24.19371613,24.74940323,41.80720645,37.30618387,4.501027097,22.05955387,22.36491419,21.90920968,22.59049032,21.27779839,257.108871,258.1329032,-1.023963613,22.23151226,22.4491129,21.89832129,104.2555613,116.5789258,-12.32336903,22.13137839,22.40308452,199.2822323,205.0318516,-5.749621613,0.79,0.37,0.36,1732.5,1537.1,3.36,1.09,1.75,4.25,412.3397419,0.222887655,0.244529848,0.409730052,0.196451613,35037.70968,13.48064516,-0.028866532,0.757403726,1.016129032,1201.78,23361.728,7864.732,1600.458,480.096,1.1,1.094,1.0958,1.3084,1.0082,0.85
223283.3581,22.53548387,26748.91935,951505.9806,22.89903226,22.77258065,21.32064516,23.33258065,22.56709677,22.56709677,25.35806452,23.73677419,25.76079032,24.19371613,24.74940323,41.80720645,37.30618387,4.501027097,22.05955387,22.36491419,21.90920968,22.59049032,21.27779839,257.108871,258.1329032,-1.023963613,22.23151226,22.4491129,21.89832129,104.2555613,116.5789258,-12.32336903,22.13137839,22.40308452,199.2822323,205.0318516,-5.749621613,0.99,0.21,0.14,1739.2,1630.4,3.65,0.74,1.11,3.82,412.3397419,0.222887655,0.244529848,0.409730052,0.196451613,35037.70968,13.48064516,-0.028866532,0.757403726,1.016129032,1242.582,20117.198,7051.862,1640.232,493.856,1.106,1.078,1.1076,1.3702,1.026,0.75
223283.3581,22.53548387,26748.91935,951505.9806,22.89903226,22.77258065,21.32064516,23.33258065,22.56709677,22.56709677,25.35806452,23.73677419,25.76079032,24.19371613,24.74940323,41.80720645,37.30618387,4.501027097,22.05955387,22.36491419,21.90920968,22.59049032,21.27779839,257.108871,258.1329032,-1.023963613,22.23151226,22.4491129,21.89832129,104.2555613,116.5789258,-12.32336903,22.13137839,22.40308452,199.2822323,205.0318516,-5.749621613,0.81,0.17,0.06,1755.7,1892.3,3.50,0.15,0.25,3.25,412.3397419,0.222887655,0.244529848,0.409730052,0.196451613,35037.70968,13.48064516,-0.028866532,0.757403726,1.016129032,1237.848,20937.268,7392.55,1721.504,560.746,1.17,1.1,1.077,1.314,0.9926,0.75
232510.2618,22.92704301,27733.89839,979743.9849,23.07924731,22.36478495,22.68494624,21.34145161,23.03107527,23.03107527,25.79516129,24.35193548,26.33542581,24.69795699,25.27475806,45.3171828,36.47567634,8.841516075,22.30415634,22.67858715,22.41685586,22.94124414,21.0048293,220.8491441,228.8125081,-7.963347699,22.63643398,22.80821059,21.64731823,83.62306989,102.8690145,-19.24593091,22.46999597,22.75061462,162.3874306,178.993229,-16.60578737,0.65,0.15,0.14,1764.6,2235.0,3.33,0.09,0.25,3.25,432.3746882,0.055289904,0.154087321,0.414298296,0.166129032,32231.77419,12.4016129,-0.026846647,0.756308348,2.690322581,1226.626,21530.824,7539.044,1823.906,607.738,1.092,1.1,1.0158,1.256,0.8676,0.75
236201.0233,23.08366667,28127.89,991039.1867,23.15133333,22.20166667,23.23066667,20.545,23.21666667,23.21666667,25.97,24.598,26.56528,24.89965333,25.4849,46.72117333,36.14347333,10.57771167,22.40199733,22.80405633,22.61991433,23.08154567,20.89564167,206.3452533,217.08435,-10.73910133,22.79840267,22.95184967,21.546917,75.37007333,97.38505,-22.01495567,22.605443,22.88962667,147.62951,168.57778,-20.94825367,0.73,0.22,0.21,1771.7,1922.2,3.33,0.05,0.25,3.25,440.3886667,-0.011749197,0.11791031,0.416125593,0.154,31109.4,11.97,-0.026038693,0.755870197,3.36,1221.3775,23121.6975,8011.245,1863.61,616.305,1.045,1.1,0.995,1.21325,0.8565,0.75
236201.0233,23.08366667,28127.89,991039.1867,23.15133333,22.20166667,23.23066667,20.545,23.21666667,23.21666667,25.97,24.598,26.56528,24.89965333,25.4849,46.72117333,36.14347333,10.57771167,22.40199733,22.80405633,22.61991433,23.08154567,20.89564167,206.3452533,217.08435,-10.73910133,22.79840267,22.95184967,21.546917,75.37007333,97.38505,-22.01495567,22.605443,22.88962667,147.62951,168.57778,-20.94825367,0.68,0.21,0.21,1776.5,1855.0,3.31,0.05,0.25,3.25,440.3886667,-0.011749197,0.11791031,0.416125593,0.154,31109.4,11.97,-0.026038693,0.755870197,3.36,1221.028,23725.01,8456.768,1895.526,635.7,1.024,1.1,1.0296,1.2568,0.8576,0.75
236201.0233,23.08366667,28127.89,991039.1867,23.15133333,22.20166667,23.23066667,20.545,23.21666667,23.21666667,25.97,24.598,26.56528,24.89965333,25.4849,46.72117333,36.14347333,10.57771167,22.40199733,22.80405633,22.61991433,23.08154567,20.89564167,206.3452533,217.08435,-10.73910133,22.79840267,22.95184967,21.546917,75.37007333,97.38505,-22.01495567,22.605443,22.88962667,147.62951,168.57778,-20.94825367,0.61,0.17,0.14,1785.1,2050.3,3.33,0.05,0.25,3.25,440.3886667,-0.011749197,0.11791031,0.416125593,0.154,31109.4,11.97,-0.026038693,0.755870197,3.36,1228.856,23487.134,8489.722,1934.806667,645.6566667,1.01,1.1,1.021666667,1.274,0.825,0.75
235043.7004,22.76744086,28024.31548,980223.7196,22.87772043,22.2644086,23.40305376,20.29967742,22.88989247,22.88989247,25.52387097,24.24825806,26.19240516,24.5554572,25.1369871,46.71195527,34.57793269,12.13402731,22.07036811,22.47756708,22.33598211,22.70256209,20.96582699,206.088183,212.3791645,-6.290985333,22.48199125,22.60203557,21.42029755,74.80961978,95.52273226,-20.71309854,22.28140729,22.53956183,146.8318361,165.6128761,-18.78102196,0.64,0.17,0.13,1794.3,2259.1,3.23,0.04,0.25,3.25,438.3986344,-0.027887091,0.108411891,0.411292263,0.15283871,31079.47742,11.95935484,-0.017575044,0.710569785,3.178064516,1219.068,24187.72,8749.42,1924.64,662.695,1.0075,1.09,0.94875,1.2035,0.78425,0.75
233500.6032,22.34580645,27886.21613,965803.0968,22.51290323,22.34806452,23.63290323,19.97258065,22.45419355,22.45419355,24.92903226,23.78193548,25.69523871,24.09652903,24.67310323,46.69966452,32.49054516,14.20911484,21.62819581,22.04224806,21.95740581,22.19725065,21.05940742,205.7454226,206.1055839,-0.360164,22.06010935,22.13561677,21.25147161,74.06234839,93.03964194,-18.97728903,21.84935968,22.07280871,145.768271,161.659671,-15.89137968,0.67,0.16,0.15,1805.9,2179.5,3.26,0.05,0.25,3.25,435.7452581,-0.049404284,0.095747332,0.404847823,0.151290323,31039.58065,11.94516129,-0.006290177,0.650169235,2.935483871,1222.44,23900.94,8895.04,1930.046,688.656,0.95,1.05,0.8822,1.1358,0.7424,0.75
233500.6032,22.34580645,27886.21613,965803.0968,22.51290323,22.34806452,23.63290323,19.97258065,22.45419355,22.45419355,24.92903226,23.78193548,25.69523871,24.09652903,24.67310323,46.69966452,32.49054516,14.20911484,21.62819581,22.04224806,21.95740581,22.19725065,21.05940742,205.7454226,206.1055839,-0.360164,22.06010935,22.13561677,21.25147161,74.06234839,93.03964194,-18.97728903,21.84935968,22.07280871,145.768271,161.659671,-15.89137968,0.67,0.15,0.15,1815.1,1959.2,3.28,0.05,0.25,3.25,435.7452581,-0.049404284,0.095747332,0.404847823,0.151290323,31039.58065,11.94516129,-0.006290177,0.650169235,2.935483871,1224.906,23709.1,9003.268,1975.16,704.114,0.88,1.026,0.8648,1.11,0.7278,0.75
233500.6032,22.34580645,27886.21613,965803.0968,22.51290323,22.34806452,23.63290323,19.97258065,22.45419355,22.45419355,24.92903226,23.78193548,25.69523871,24.09652903,24.67310323,46.69966452,32.49054516,14.20911484,21.62819581,22.04224806,21.95740581,22.19725065,21.05940742,205.7454226,206.1055839,-0.360164,22.06010935,22.13561677,21.25147161,74.06234839,93.03964194,-18.97728903,21.84935968,22.07280871,145.768271,161.659671,-15.89137968,0.69,0.16,0.15,1823.0,2085.5,3.24,0.05,0.25,3.25,435.7452581,-0.049404284,0.095747332,0.404847823,0.151290323,31039.58065,11.94516129,-0.006290177,0.650169235,2.935483871,1230.918,24463.882,9281.036,2022.744,719.204,0.806,0.936,0.8322,1.0798,0.6942,0.65
233500.6032,22.34580645,27886.21613,965803.0968,22.51290323,22.34806452,23.63290323,19.97258065,22.45419355,22.45419355,24.92903226,23.78193548,25.69523871,24.09652903,24.67310323,46.69966452,32.49054516,14.20911484,21.62819581,22.04224806,21.95740581,22.19725065,21.05940742,205.7454226,206.1055839,-0.360164,22.06010935,22.13561677,21.25147161,74.06234839,93.03964194,-18.97728903,21.84935968,22.07280871,145.768271,161.659671,-15.89137968,0.68,0.17,0.18,1831.7,2218.4,3.15,0.05,0.25,3.25,435.7452581,-0.049404284,0.095747332,0.404847823,0.151290323,31039.58065,11.94516129,-0.006290177,0.650169235,2.935483871,1237.04,25331.7825,9402.86,2126.464,741.728,0.676,0.804,0.8656,1.1528,0.652,0.5
247351.9533,23.20966667,29130.45333,1005235.793,23.39866667,23.66233333,24.08,22.60766667,23.26566667,23.26566667,25.76,24.65866667,26.64823,24.98811,25.58969,49.83398,39.00236667,10.83161333,22.547091,22.920548,22.849071,22.91458867,22.509942,249.3549333,245.7359333,3.619060667,22.941863,22.91990633,22.52936467,92.54037333,110.41338,-17.87301133,22.75310333,22.856295,184.0024433,193.84428,-9.841846,0.77,0.17,0.18,1838.7,2295.9,3.18,0.05,0.25,3.25,456.253,0.119643323,0.18729886,0.423059257,0.170333333,33322.56667,12.81,-0.035863193,0.330806233,2.613333333,1217.5,26176.072,9654.644,2175.596,753.72,0.65,0.79,0.8562,1.137,0.6658,0.5
247351.9533,23.20966667,29130.45333,1005235.793,23.39866667,23.66233333,24.08,22.60766667,23.26566667,23.26566667,25.76,24.65866667,26.64823,24.98811,25.58969,49.83398,39.00236667,10.83161333,22.547091,22.920548,22.849071,22.91458867,22.509942,249.3549333,245.7359333,3.619060667,22.941863,22.91990633,22.52936467,92.54037333,110.41338,-17.87301133,22.75310333,22.856295,184.0024433,193.84428,-9.841846,0.77,0.19,0.19,1848.9,1998.0,3.21,0.07,0.25,3.25,456.253,0.119643323,0.18729886,0.423059257,0.170333333,33322.56667,12.81,-0.035863193,0.330806233,2.613333333,1197.128,26513.688,9796.076,2116.944,728.658,0.662,0.79,0.8562,1.1322,0.6988,0.5
247351.9533,23.20966667,29130.45333,1005235.793,23.39866667,23.66233333,24.08,22.60766667,23.26566667,23.26566667,25.76,24.65866667,26.64823,24.98811,25.58969,49.83398,39.00236667,10.83161333,22.547091,22.920548,22.849071,22.91458867,22.509942,249.3549333,245.7359333,3.619060667,22.941863,22.91990633,22.52936467,92.54037333,110.41338,-17.87301133,22.75310333,22.856295,184.0024433,193.84428,-9.841846,0.72,0.18,0.18,1854.1,2063.4,3.13,0.08,0.25,3.25,456.253,0.119643323,0.18729886,0.423059257,0.170333333,33322.56667,12.81,-0.035863193,0.330806233,2.613333333,1210.904,26024.862,9884.318,2133.3,753.062,0.678,0.79,0.824,1.0954,0.6696,0.5
247351.9533,23.20966667,29130.45333,1005235.793,23.39866667,23.66233333,24.08,22.60766667,23.26566667,23.26566667,25.76,24.65866667,26.64823,24.98811,25.58969,49.83398,39.00236667,10.83161333,22.547091,22.920548,22.849071,22.91458867,22.509942,249.3549333,245.7359333,3.619060667,22.941863,22.91990633,22.52936467,92.54037333,110.41338,-17.87301133,22.75310333,22.856295,184.0024433,193.84428,-9.841846,0.69,0.17,0.17,1860.0,2294.7,3.13,0.09,0.25,3.25,456.253,0.119643323,0.18729886,0.423059257,0.170333333,33322.56667,12.81,-0.035863193,0.330806233,2.613333333,1204.748,25677.63,9974.246,2119.258,738.994,0.684,0.79,0.84,1.1134,0.6638,0.5
244327.7286,22.71036559,28695.01892,985695.2428,22.87243011,22.98163441,23.17354839,22.91255914,22.71668817,22.71668817,25.10193548,24.0308172,26.09755419,24.45733097,25.04356581,52.56590903,39.41803333,13.14787731,22.21275665,22.47602316,22.43853019,22.42574791,22.2512749,257.4728151,252.7286538,4.744264108,22.52489703,22.43145434,22.25048714,96.75954215,114.3813897,-17.6218537,22.37403344,22.37415548,188.5919976,199.6972735,-11.10528019,0.67,0.16,0.17,1865.6,2501.2,3.07,0.08,0.25,3.25,449.4334839,0.28773242,0.271660847,0.419751815,0.148666667,32825.89462,12.6116129,-0.065947352,-0.025493288,2.440215054,1200.7725,25742.7525,10073.795,2165.826,766.146,0.664,0.79,0.845,1.1196,0.6444,0.5
243118.0387,22.51064516,28520.84516,977879.0226,22.66193548,22.70935484,22.81096774,23.03451613,22.49709677,22.49709677,24.83870968,23.77967742,25.87728387,24.24501935,24.82511613,53.65868065,39.5843,14.0743829,22.0790229,22.29821323,22.27431387,22.23021161,22.14780806,260.7199677,255.5257419,5.194345484,22.35811065,22.23607355,22.13893613,98.44720968,115.9685935,-17.52139065,22.22240548,22.18129968,190.4278194,202.038471,-11.61065387,0.66,0.15,0.16,1875.5,2181.7,3.03,0.09,0.25,3.25,446.7056774,0.354968058,0.305405642,0.418428839,0.14,32627.22581,12.53225806,-0.077981016,-0.168013097,2.370967742,1196.78,26005.176,10487.046,2191.3,779.832,0.648,0.79,0.8404,1.127,0.6394,0.5
243118.0387,22.51064516,28520.84516,977879.0226,22.66193548,22.70935484,22.81096774,23.03451613,22.49709677,22.49709677,24.83870968,23.77967742,25.87728387,24.24501935,24.82511613,53.65868065,39.5843,14.0743829,22.0790229,22.29821323,22.27431387,22.23021161,22.14780806,260.7199677,255.5257419,5.194345484,22.35811065,22.23607355,22.13893613,98.44720968,115.9685935,-17.52139065,22.22240548,22.18129968,190.4278194,202.038471,-11.61065387,0.63,0.15,0.14,1879.3,2074.5,2.98,0.09,0.25,3.25,446.7056774,0.354968058,0.305405642,0.418428839,0.14,32627.22581,12.53225806,-0.077981016,-0.168013097,2.370967742,1202.834,26601.03,10481.386,2214.464,792.804,0.626,0.786,0.8052,1.0636,0.614,0.5
